Title,Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Road Width,Road Type,Build Area,Posted,Amenities,Listing_Type,Area_SqFt,Build_Area_SqFt,Price_per_SqFt,Neighborhood,Road_Width_Feet,Year_AD,Property_Age,Age_Unknown,Amenity_Count,Log_Price,Log_Area,Neighborhood_Freq,Neighborhood_MedianPPSF,Predicted_Price,Value_Gap_Pct
"10 Anna Land For Sale At Budhanilkantha In Great Residential Community : Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha In Great Residential Community, Budhanilkantha, Kathmandu",Kathmandu,3500000,0,0,0.0,0,East,,258,0-10-0-0 Aana,16 Feet / Blacktopped,16 Feet ,Blacktopped,N/A Aana,3 months ago,[],Sale,3422.5,,1022.6442658875092,Budhanilkantha,16.0,,2.0,1,0,15.068273812173887,8.138418698561118,0.11382113821138211,13184.806428049671,3557340.6483287495,-1.6118964697881348
"6 Ropani Exceptionally Beautiful Bungalow For Sale At Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,250000000,5,7,2.0,20,East,,848,0-96-0-0 Aana,18 Feet / Blacktopped,18 Feet ,Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Gym', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'CCTV', 'Parking', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Cafeteria', 'Electricity Backup', 'Intercom', 'Internet', 'Kids Playground', 'Jacuzzi']",Sale,32856.0,,7608.960311663014,Budhanilkantha,18.0,,2.0,1,29,19.33697147982652,10.399920091014481,0.11382113821138211,13184.806428049671,198550689.8548004,25.912430816948728
"South Face Perfect Piece Of 8 Anna Land For Sale At Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,3500000,0,0,0.0,0,South,,178,0-8-0-0 Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Aana,3 months ago,[],Sale,2738.0,,1278.3053323593865,Budhanilkantha,15.0,,2.0,1,0,15.068273812173887,7.915348169263078,0.11382113821138211,13184.806428049671,3960814.3222056376,-11.634332859840457
"6 Anna New House For Sale At Pasikot, 400 Meters From Main Highway : House For Sale In Budhanilkantha, Kathmandu","Pasikot, 400 Meters From Main Highway, Budhanilkantha, Kathmandu",Kathmandu,37000000,6,6,3.0,2,East,2075.0,259,0-6-0-0 Aana,16 Feet / Blacktopped,16 Feet ,Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Parking', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Intercom', 'Internet', 'Kids Playground']",Sale,2053.5,,18018.018018018018,Budhanilkantha,16.0,2018.0,2.0,0,24,17.426428497635523,7.627787788323465,0.11382113821138211,13184.806428049671,38512977.24088966,-3.9284868355576417
"Brand New Beautiful House For Sale At Sundarbasti, Bhangal. : House For Sale In Budhanilkantha, Kathmandu","Sundarbasti, Bhangal, Budhanilkantha, Kathmandu",Kathmandu,19000000,4,3,2.0,1,East,2076.0,347,0-3-0-0 Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Backyard', 'Balcony', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'Wifi', 'Drainage', 'Washing Machine', 'Water Supply', 'Water Well', 'Water Tank', 'Parking', 'Internet']",Sale,1026.75,,18504.99147796445,Budhanilkantha,15.0,2019.0,1.0,0,16,16.759949589762293,6.935127225777988,0.11382113821138211,13184.806428049671,19248898.108544894,-1.293051202938228
"12 Anna House Opposite Rastra Bank At Baluwatar, Beside Subisu Office : House For Sale In Baluwatar, Kathmandu","Opposite Rastra Bank At Baluwatar, Beside Subisu Office, BLOCK 1, Baluwatar, Kathmandu",Kathmandu,105000000,6,5,3.0,3,East,,309,0-12-0-0 Aana,16 Feet / Blacktopped,16 Feet ,Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Parking', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Intercom', 'Internet', 'Kids Playground']",Sale,4107.0,,25566.106647187728,Baluwatar,16.0,,2.0,1,23,18.46947091764561,8.32069157104845,0.02032520325203252,19576.333089846605,91828737.36633074,14.343290577028597
"10 Anna Land For Sale Beside Sher Bahadur Deuba House, Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Land For Sale Beside Sher Bahadur Deuba House, Budhanilkantha., Budhanilkantha, Kathmandu",Kathmandu,4500000,0,0,0.0,0,East,,174,0-10-0-0 Aana,25 Feet / Blacktopped,25 Feet ,Blacktopped,N/A Aana,3 months ago,[],Sale,3422.5,,1314.828341855369,Budhanilkantha,25.0,,2.0,1,0,15.319588176962746,8.138418698561118,0.11382113821138211,13184.806428049671,3707036.3603797327,21.390770484350995
"6 Anna Purba Mohada Land For Sale At Deuba Chowk, 150 Mtr From Highway : Land For Sale In Budhanilkantha, Kathmandu","Deuba Chowk, 150 Mtr From Highway, Budhanilkantha, Kathmandu",Kathmandu,3400000,0,0,0.0,0,East,,93,0-6-0-0 Aana,16 Feet / Blacktopped,16 Feet ,Blacktopped,N/A Aana,3 months ago,[],Sale,2053.5,,1655.7097638178718,Budhanilkantha,16.0,,2.0,1,0,15.039286283703994,7.627787788323465,0.11382113821138211,13184.806428049671,3528801.57634158,-3.650009034373443
"Dhapasi Bungalow : House For Sale In Dhapasi, Kathmandu","Na, Dhapasi, Kathmandu",Kathmandu,65000000,5,6,3.0,3,South East,2076.0,197,8 Aana,22 Feet / Blacktopped,22 Feet ,Blacktopped,4.5 Aana,3 months ago,"['Garage', 'Lawn', 'Balcony', 'Water Supply', 'Solar Water', 'Drainage', 'Water Tank', 'Maintenance', 'Security Staff', 'Store Room']",Sale,2738.0,1540.125,23739.956172388604,Dhapasi,22.0,2019.0,1.0,0,10,17.989897843244528,7.915348169263078,0.015098722415795587,15555.54898371399,57850091.18862034,12.359373450367386
"House For Sale In Imadol, Lalitpur","Bhandhari marga., Imadol, Lalitpur",Lalitpur,19500000,5,3,2.5,1,West,2076.0,1.4K,0-3-1-0 Aana,20 Feet / Blacktopped,20 Feet ,Blacktopped,2000 Aana,3 months ago,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Parking', 'Store Room']",Sale,1112.3125,684500.0,17531.044558071586,Imadol,20.0,2019.0,1.0,0,12,16.785925074816024,7.015095084552704,0.050522648083623695,16278.8270896379,19612818.969820004,-0.5752307712298195
"Brand New House For Sale (2 Crore 45 Lakhs) Negotiable. : House For Sale In Sitapaila, Kathmandu","Nagarjun, Aadeswor, Sitapaila, Kathmandu",Kathmandu,24000000,8,5,3.0,1,West,2019.0,699,0-4-0-0 Aana,14 Feet / Paved,14 Feet ,Paved,0-4-0-0 Aana,3 months ago,"['Jacuzzi', 'Balcony', 'Drainage', 'Water Supply', 'Water Tank', 'Modular Kitchen']",Sale,1369.0,1369.0,17531.044558071586,Sitapaila,14.0,2019.0,1.0,0,6,16.993564429978885,7.222566018822171,0.013937282229965157,14791.8188458729,27383088.059016608,-12.35466230735301
"Rose Village Bakot House Sale : House For Sale In Madhyapur Thimi, Bhaktapur","Rose Village Balkot, Madhyapur Thimi, Bhaktapur",Bhaktapur,35000000,3,4,0.0,3,East,2072.0,978,0-4-3-0 Aana,30 Feet / Blacktopped,30 Feet ,Blacktopped,2500 Sq. Feet,3 months ago,"['Lawn', 'Garage', 'Balcony', 'Fencing']",Sale,1625.6875,2500.0,21529.352966052822,Madhyapur Thimi,30.0,2015.0,5.0,0,4,17.370858648025116,7.394301017474119,0.004645760743321719,2027.7777777777778,30928005.476719595,13.166043074926097
"House For Sale In Imadol, Lalitpur","Ochu Height, Imadol, Lalitpur",Lalitpur,23500000,6,4,3.0,1,West,2072.0,7.5K,0-4-0-0 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,N/A Aana,3 months ago,"['Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Well', 'Internet', 'Parking', 'Store Room']",Sale,1369.0,,17165.81446311176,Imadol,13.0,2015.0,5.0,0,13,16.97251102166758,7.222566018822171,0.050522648083623695,16278.8270896379,23444383.777689308,0.23722620666028715
"House For Sale In Jorpati, Kathmandu","104 Continental Homes, Narayantar, Jorpati-6, Jorpati, Kathmandu",Kathmandu,24000000,4,4,2.0,1,South,2010.0,609,0-3-3-3 Aana,18 Feet / Blacktopped,18 Feet ,Blacktopped,1704 Sq. Feet,3 months ago,"['Balcony', 'Backyard', 'Garden', 'Water Tank', 'Parking', 'Security Staff', 'Store Room']",Sale,1347.609375,1704.0,17809.315106612405,Jorpati,18.0,2010.0,10.0,0,7,16.993564429978885,7.206829247929885,0.012195121951219513,6000.0,25485947.790488064,-5.830459211105556
"Premium Land For Sale In Pokhara : Land For Sale In Pokhara, Pokhara","Habeli Marg, Chinnedanda, Pokhara, Kaski, Pokhara, Pokhara",Pokhara,700000,0,0,0.0,0,West,,783,22*40 Haat,18 Feet / Soil Stabilized,18 Feet ,Soil Stabilized,0-5-0-0 Aana,3 months ago,[],Sale,1980.0,1711.25,353.5353535353535,Pokhara,18.0,,2.0,1,0,13.45883704259595,7.591357046698551,0.011033681765389082,3638.0896618566194,1181768.532955787,-40.76674234596591
"Modern, Earthquake-Resistant House For Sale : House For Sale In Tikathali, Lalitpur","Mahalaxmi, Tikathali, Lalitpur",Lalitpur,40000000,4,4,3.0,2,South,2006.0,1.4K,0-9-1-2 Aana,150 Meter / Paved,150 Meter ,Paved,N/A Sq. Feet,3 months ago,"['Garage', 'Balcony', 'Microwave', 'Garden', 'Fencing', 'Modular Kitchen', 'Drainage', 'Water Tank', 'Water Well', 'Solar Water', 'Electricity Backup', 'Wifi']",Sale,3208.59375,,12466.520574628683,Tikathali,492.126,2006.0,14.0,0,12,17.50439003707821,8.07389965048257,0.011033681765389082,11687.36303871439,42387723.469268635,-5.6330542757262
"Personal : Land For Sale In Kapan, Kathmandu","Budhanilkantha Municipality-11, Paiyutar, Kapan, Kathmandu",Kathmandu,3000000,0,0,0.0,0,South,,237,12.02 Aana,21 Feet,21 Feet,Unknown,N/A Aana,3 months ago,[],Sale,4113.845,,729.2447819497331,Kapan,21.0,,2.0,1,0,14.914123179965662,8.32235644533006,0.023228803716608595,14052.66270131135,3746899.1843310865,-19.933794521467124
"Beautiful 4BHK Bungalow : House For Sale In Balkot, Bhaktapur","Rose Village, Balkot, Bhaktapur",Bhaktapur,39999999,4,3,3.0,2,South,2071.0,20.6K,0-5-0-2 Aana,28 Feet / Blacktopped,28 Feet ,Blacktopped,2390.65 Aana,3 months ago,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Fencing', 'Frontyard', 'Garden', 'Gym', 'Microwave', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'CCTV', 'Cafeteria', 'Electricity Backup', 'Intercom', 'Internet', 'Kids Playground', 'Maintenance', 'Parking', 'Security Staff', 'Store Room']",Sale,1754.03125,818199.9625,22804.61023713232,Balkot,28.0,2014.0,6.0,0,28,17.50439001207821,7.470241942009243,0.0029036004645760743,15096.177258339421,36338831.63398399,10.075082773415566
"House For Sale In Shantinagar, Kathmandu","New Baneshwor, Shantinagar, Kathmandu",Kathmandu,43500000,7,3,3.0,1,West,,1.9K,0-7-3-0 Aana,13 Feet / Blacktopped,13 Feet ,Blacktopped,N/A Aana,3 months ago,"['Fencing', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Parking']",Sale,2652.4375,,16400.009425292774,Shantinagar,13.0,,2.0,1,10,17.588271519047417,7.883611248193683,0.0029036004645760743,19104.343428667755,42706584.29934503,1.857829919371793
"Land : Land For Sale In Damak, Jhapa","krishnamandir, Damak, Jhapa",Jhapa,430000,0,0,0.0,0,South,,583,4920 Sq. Feet,32 Feet / Blacktopped,32 Feet ,Blacktopped,N/A Sq. Feet,3 months ago,[],Sale,4920.0,,87.39837398373983,Damak,32.0,,2.0,1,0,12.971542813248437,8.501267040865978,0.0029036004645760743,502.9721079103795,634871.4711488982,-32.26975544800455
"LAND : Land For Sale In Dharan, Dharan","DHARAN PATNALI, Dharan, Dharan",Dharan,2000000,0,0,0.0,0,East,,205,18 Dhur,12 Feet / Paved,12 Feet ,Paved,N/A Aana,3 months ago,[],Sale,3280.5,,609.6631611034903,Dharan,12.0,,2.0,1,0,14.508658238524095,8.096055913913778,0.005807200929152149,452.55765420374473,1512023.6506098143,32.2730632681162
"Buddhanilkantha 10 Ana : Land For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,3500000,0,0,0.0,0,North East,,678,10 Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Aana,3 months ago,[],Sale,3422.5,,1022.6442658875092,Budhanilkantha,15.0,,2.0,1,0,15.068273812173887,8.138418698561118,0.11382113821138211,13184.806428049671,3498966.021179796,0.029550982031404868
"Land For Sale : Land For Sale In Imadol, Lalitpur","Sitapakha, Imadol, Lalitpur",Lalitpur,2700000,0,0,0.0,0,South East,,490,8 Aana,14 Feet / Gravelled,14 Feet ,Gravelled,N/A Aana,3 months ago,[],Sale,2738.0,,986.1212563915267,Imadol,14.0,,2.0,1,0,14.80876270134486,7.915348169263078,0.050522648083623695,16278.8270896379,3589263.6781863933,-24.77565756984804
"Brand New Modern House For Sale At Basundhara Chowk, Inside Ring Road. : House For Sale In Basundhara, Kathmandu","Basundhara Chowk, Inside Ring Road, Basundhara, Kathmandu",Kathmandu,22500000,4,3,2.0,1,East,2076.0,1.1K,0-2.5-0-0 Aana,16 Feet / Blacktopped,16 Feet ,Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Air Condition', 'Garage', 'Balcony', 'Fencing', 'Garden', 'Frontyard', 'Microwave', 'Drainage', 'Wifi', 'Washing Machine', 'Modular Kitchen', 'Water Supply', 'Water Well', 'Water Tank', 'Kids Playground', 'Internet']",Sale,855.625,,26296.566837107377,Basundhara,16.0,2019.0,1.0,0,17,16.929025911619092,6.753000249905988,0.02148664343786295,17666.944128289193,21907489.950786084,2.7046003469359374
"Exclusive Semi Bungalow For Sale At Golfutar Chowk 30 Mtr From Highway : House For Sale In Golfutar, Kathmandu","Golfutar Chowk, 30 Meter From Highway, Golfutar, Kathmandu",Kathmandu,45000000,0,4,3.0,2,East,,589,0-6-0-0 Aana,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Water Supply', 'Internet', 'Kids Playground']",Sale,2053.5,,21913.80569758948,Golfutar,20.0,,2.0,1,20,17.622173069956816,7.627787788323465,0.018002322880371662,15420.826231637042,43109929.27848506,4.384304853077596
"Townplanning 13 Ana Bungalow : House For Sale In Samakhusi, Kathmandu","Na, Samakhusi, Kathmandu",Kathmandu,85000000,5,6,3.0,4,East,2069.0,259,13 Aana,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Aana,3 months ago,['Parking'],Sale,4449.25,,19104.343428667755,Samakhusi,20.0,2012.0,8.0,0,1,18.258161826219297,8.400715553357543,0.018002322880371662,19104.343428667755,75086596.38058722,13.202627495811992
"Siddarth Colony Under Construction Home : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,160000000,6,6,3.0,5,East,2076.0,292,21 Aana,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Aana,3 months ago,['Parking'],Sale,7187.25,,22261.643883265504,Budhanilkantha,20.0,2019.0,1.0,0,1,18.8906843794481,8.880203027487838,0.11382113821138211,13184.806428049671,105983013.76206666,50.967588409216425
"Baluwatar 2 Ropani Land : Land For Sale In Baluwatar, Kathmandu","Na, Baluwatar, Kathmandu",Kathmandu,7500000,0,0,0.0,0,East,,362,2-0-0-0 Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Aana,3 months ago,[],Sale,10952.0,,684.8064280496712,Baluwatar,15.0,,2.0,1,0,15.830413711839864,9.301368670323747,0.02032520325203252,19576.333089846605,6035332.497130444,24.268215604789724
"Samakhusi 11 Ana Flat Home : House For Sale In Samakhusi, Kathmandu","Na, Samakhusi, Kathmandu",Kathmandu,61000000,12,8,4.0,4,East,2069.0,199,11 Aana,13 Feet / Blacktopped,13 Feet ,Blacktopped,N/A Aana,3 months ago,"['Parking', 'Drainage', 'Solar Water', 'Water Tank']",Sale,3764.75,,16202.935121854041,Samakhusi,13.0,2012.0,8.0,0,4,17.926384438531027,8.233702323582925,0.018002322880371662,19104.343428667755,64242939.92659803,-5.0479320066972475
"Golfutar Home : House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu",Kathmandu,45000000,6,6,3.0,2,East,2075.0,210,6 Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Aana,3 months ago,"['Garage', 'Parking', 'Drainage', 'Solar Water', 'Water Tank', 'Water Supply']",Sale,2053.5,,21913.80569758948,Golfutar,15.0,2018.0,2.0,0,6,17.622173069956816,7.627787788323465,0.018002322880371662,15420.826231637042,41928139.67296034,7.326488489592388
"Mitrapark Bungalow : House For Sale In Chabahil, Kathmandu","Na, Chabahil, Kathmandu",Kathmandu,49500000,5,5,3.0,2,East,2073.0,284,4.5 Aana,14 Feet / Blacktopped,14 Feet ,Blacktopped,N/A Aana,3 months ago,['Garage'],Sale,1540.125,,32140.248356464574,Chabahil,14.0,2016.0,4.0,0,1,17.71748324774094,7.340267948188717,0.0156794425087108,4515.572083139651,40226087.55317609,23.054472882962934
"Dhaneswor House For Sale : House For Sale In Baniyatar, Kathmandu","Na, Baniyatar, Kathmandu",Kathmandu,24000000,6,6,3.0,1,North East,2076.0,153,3.5 Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Aana,3 months ago,['Garage'],Sale,1197.875,,20035.479494938954,Baniyatar,15.0,2019.0,1.0,0,1,16.993564429978885,7.089138896048115,0.004645760743321719,19028.487947406866,24578446.491602335,-2.353470516535582
"Basundhara Semi Bungalow : House For Sale In Basundhara, Kathmandu","Na, Basundhara, Kathmandu",Kathmandu,45000000,6,6,3.0,4,South West,2072.0,268,8 Anand Aana,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Aana,3 months ago,"['Garage', 'Parking']",Sale,2738.0,,16435.35427319211,Basundhara,20.0,2015.0,5.0,0,2,17.622173069956816,7.915348169263078,0.02148664343786295,17666.944128289193,46600291.1974192,-3.434079822891371
"Basundhara Home : House For Sale In Basundhara, Kathmandu","Na, Basundhara, Kathmandu",Kathmandu,60000000,7,7,3.0,4,South,2066.0,265,10 ana Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Aana,3 months ago,"['Garage', 'Parking']",Sale,3422.5,,17531.044558071586,Basundhara,15.0,2009.0,11.0,0,2,17.909855136853043,8.138418698561118,0.02148664343786295,17666.944128289193,54946765.031324044,9.196601411921536
"Basundhara Beautiful Home : House For Sale In Basundhara, Kathmandu","Na, Basundhara, Kathmandu",Kathmandu,22500000,5,5,3.0,1,East,2075.0,237,2.5 Aana,14 Feet / Paved,14 Feet ,Paved,N/A Aana,3 months ago,['Garage'],Sale,855.625,,26296.566837107377,Basundhara,14.0,2018.0,2.0,0,1,16.929025911619092,6.753000249905988,0.02148664343786295,17666.944128289193,21854805.28318602,2.9521869833832914
"South Facing Bungalow For Sale At Dhapasi Height With Great View In 22 Feet Road : House For Sale In Dhapasi, Kathmandu","Dhapasi Height, 700 meter out from ring road., Dhapasi, Kathmandu",Kathmandu,69000000,5,5,3.0,0,South,,97,0-12-0-0 Aana,22 Feet / Blacktopped,22 Feet ,Blacktopped,N/A Aana,3 months ago,"['Lawn', 'Garage', 'Air Condition', 'Backyard', 'Balcony', 'Microwave', 'Gym', 'Garden', 'Frontyard', 'Fencing', 'Deck', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'CCTV', 'Water Tank', 'Water Well', 'Solar Water', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Sale,4107.0,,16800.584368151936,Dhapasi,22.0,,2.0,1,24,18.049617077054286,8.32069157104845,0.015098722415795587,15555.54898371399,65033554.3840275,6.099075551907203
"Sitapaila Housing : Land For Sale In Sitapaila, Kathmandu","Na, Sitapaila, Kathmandu",Kathmandu,68000000,0,0,0.0,0,East,,214,8 Aana,30 Feet / Blacktopped,30 Feet ,Blacktopped,N/A Aana,3 months ago,[],Sale,2738.0,,24835.646457268078,Sitapaila,30.0,,2.0,1,0,18.035018277846262,7.915348169263078,0.013937282229965157,14791.8188458729,5110733.677706593,1230.5330367070612
"18 Anna Land For Sale At Budhanilkantha, Opposite Park Village Resort : Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Opposite Park Village Resort, Main Road bata only 30 meters., Budhanilkantha, Kathmandu",Kathmandu,3700000,0,0,0.0,0,East,,126,0-18-0-0 Aana,16 Feet / Blacktopped,16 Feet ,Blacktopped,N/A Aana,3 months ago,[],Sale,6160.5,,600.6006006006006,Budhanilkantha,16.0,,2.0,1,0,15.123843647884687,8.726075533378177,0.11382113821138211,13184.806428049671,3524471.1499495697,4.980289030112839
"Budhanilkantha 17 Ana Bungalow : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,62000000,5,6,3.0,4,South West,2075.0,219,17 Aana,14 Feet / Gravelled,14 Feet ,Gravelled,N/A Aana,3 months ago,"['Garage', 'Lawn', 'Balcony', 'Modular Kitchen', 'Drainage', 'Solar Water', 'Water Supply', 'Water Tank', 'Parking']",Sale,5818.25,,10656.12512353371,Budhanilkantha,14.0,2018.0,2.0,0,9,17.9426449591384,8.668926666442168,0.11382113821138211,13184.806428049671,87972515.27184038,-29.523442852104136
"Parkvillage Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,3700000,0,0,0.0,0,East,,108,18 ana Aana,15 Feet / Gravelled,15 Feet ,Gravelled,N/A Aana,3 months ago,[],Sale,6160.5,,600.6006006006006,Budhanilkantha,15.0,,2.0,1,0,15.123843647884687,8.726075533378177,0.11382113821138211,13184.806428049671,3212177.729373036,15.18665253688123
"Dhapasi Exclusive Bungalow : House For Sale In Dhapasi, Kathmandu","Na, Dhapasi, Kathmandu",Kathmandu,69000000,7,7,3.0,4,South East,,88,12 Aana,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Aana,3 months ago,"['Frontyard', 'Lawn', 'Garage', 'Water Supply', 'Solar Water', 'Drainage', 'Water Tank', 'Parking', 'Store Room']",Sale,4107.0,,16800.584368151936,Dhapasi,20.0,,2.0,1,9,18.049617077054286,8.32069157104845,0.015098722415795587,15555.54898371399,68047848.47668467,1.3992382487178303
"Golfutar 6 Ana Exclusive Bungalow : House For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu",Kathmandu,45000000,6,7,3.0,2,East,2075.0,191,6 Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,2600 Aana,3 months ago,"['Garage', 'Parking', 'Water Supply', 'Solar Water', 'Drainage', 'Washing Machine', 'Water Tank']",Sale,2053.5,889850.0,21913.80569758948,Golfutar,15.0,2018.0,2.0,0,7,17.622173069956816,7.627787788323465,0.018002322880371662,15420.826231637042,42284941.870820284,6.420862862893766
